event_id,user_id,device_model,os_type,roaming_status,network_type,event_time,location,event_type,is_fraud
GHUS467IOS,1867962698,NCSIO,Android,False,WiFi,2025-04-02 09:50:32.923664,"16.596048167243467,99.13825845643993",battery drain,False
4707OOD23V,3315798965,QOWOT,iOS,False,LTE,2025-04-19 09:50:32.923678,"-40.57688231513081,108.41896824944934",reboot,False
DJLY0UJ9ZY,8950891059,QJRVZ,iOS,False,WiFi,2025-04-21 09:50:32.923693,"66.59819761359887,162.21032189751986",battery drain,False
H9RVPCLAYO,3679688572,ALOEQ,Windows,True,5G,2025-04-08 09:50:32.923707,"-72.98606688181835,-16.244493303080617",SIM switch,False
2N5PJTLM70,3655353287,UQPMA,Windows,True,LTE,2025-04-12 09:50:32.923722,"27.506943331780874,-153.85974902062418",battery drain,False
4E1WMFQPGP,4992425919,DIJHT,Android,False,WiFi,2025-04-08 09:50:32.923737,"67.39161946056785,-113.97960475263183",reboot,True
4NS9MRWRPC,7801721817,ENNZF,Windows,True,WiFi,2025-04-06 09:50:32.923751,"1.1120201717695295,35.25830030338665",SIM switch,False
DH868EZ3O9,4301671223,SAATJ,iOS,False,WiFi,2025-04-05 09:50:32.923768,"53.45254377181226,175.37919858407048",battery drain,False
5YDGUVDXA8,2778794232,YNYRB,Windows,False,LTE,2025-04-09 09:50:32.923782,"-80.52239641359053,-107.80970553508008",battery drain,True
TEFJ2M4WZM,4611836688,PUVFA,Android,True,WiFi,2025-04-08 09:50:32.923797,"88.73880764888636,-172.30968251847898",SIM switch,True
4WFUKOPYND,9323321527,UWXBN,Android,True,LTE,2025-04-05 09:50:32.923811,"-61.45362083634882,-123.54432636144017",battery drain,True
9XAU5NO6T9,7134374829,SEPEH,Android,False,5G,2025-04-13 09:50:32.923825,"-5.471816918934493,-123.71185305758571",battery drain,False
SXO2GDJ2MR,2033208317,SJVRT,iOS,True,LTE,2025-04-09 09:50:32.923841,"24.927960612208153,99.56362759331944",SIM switch,True
OZVVZC31FF,7816129411,XTRYO,iOS,True,WiFi,2025-04-06 09:50:32.923855,"-43.20797807057721,-69.50911093946839",SIM switch,True
QVNJC047UB,3372877896,UKHGO,Android,False,LTE,2025-03-28 09:50:32.923870,"-58.33989637815826,9.69679505684428",SIM switch,True
941NOB58JG,0977267072,QFXPW,iOS,False,5G,2025-04-01 09:50:32.923885,"-56.507068115138594,6.986355744843593",SIM switch,True
F7YW5C7PBS,6537273389,XQNVX,iOS,True,LTE,2025-04-20 09:50:32.923899,"13.97635111592119,98.43165144442742",battery drain,True
KX9HL3FAXJ,5621960816,IHEDW,Windows,False,WiFi,2025-04-10 09:50:32.923913,"-56.52663518031072,5.604783144353945",battery drain,True
EH4ATQYPVZ,6673672933,QQERL,iOS,True,LTE,2025-04-16 09:50:32.923927,"-58.48395760425561,139.55642684114196",battery drain,True
KA6NYVPC1T,3900114597,QSUXF,Windows,False,5G,2025-03-29 09:50:32.923941,"2.413921144104421,-167.34188599948638",battery drain,False
QIGSCRSNYF,7875815423,QTNNW,iOS,True,WiFi,2025-04-11 09:50:32.923956,"61.19986495238808,-168.56530680397117",SIM switch,False
43WJY7GRJ5,8131431281,ORQWM,iOS,False,LTE,2025-04-16 09:50:32.923970,"-74.64312587902647,-150.80371869279497",battery drain,True
4SCH9LWPYV,9192716053,SPLDW,Android,False,WiFi,2025-04-11 09:50:32.923984,"50.62257945216231,33.149484062873285",reboot,True
E8RCTSTPTN,6127818443,GZURS,Android,True,WiFi,2025-03-30 09:50:32.924000,"72.70487031511297,179.26130465951923",battery drain,False
FUM8Z32WTK,2400253575,BFVXL,iOS,True,5G,2025-04-09 09:50:32.924015,"20.50279559727494,31.36548588860535",SIM switch,True
U0B6376X6E,5172992762,QNRKW,Windows,False,5G,2025-04-01 09:50:32.924030,"78.08054810204638,175.79115200499825",SIM switch,True
58OKSMPBA4,7727966183,QZTEN,iOS,False,WiFi,2025-03-28 09:50:32.924045,"7.808779240185288,82.59443330838741",reboot,False
1OGIHXAEV9,3882904924,NWVAL,Windows,False,WiFi,2025-04-13 09:50:32.924059,"-31.097167300728714,95.6171176686882",SIM switch,False
G6TVC8SU6S,8157108006,ZZSHT,Android,False,LTE,2025-04-02 09:50:32.924073,"-45.776395847227825,108.61807028425005",battery drain,True
NA16K5CIYZ,0358061025,YIFWD,Android,True,5G,2025-04-02 09:50:32.924088,"82.54851656822137,-54.18223980257736",SIM switch,True
WIV72B7KD7,7658835512,HNHES,Android,False,LTE,2025-04-23 09:50:32.924103,"-81.40861285071334,-73.99558369073542",SIM switch,False
EAN116L6A6,9772595918,ELXJH,Windows,True,WiFi,2025-04-12 09:50:32.924117,"-34.292277067887824,167.02673829010968",reboot,False
VM3S3LER1M,8669624671,SJLEI,Windows,False,LTE,2025-03-30 09:50:32.924131,"55.3235687417413,-44.68477844996582",battery drain,True
PNUPCWCFPU,9282808775,VTDZU,iOS,True,5G,2025-04-14 09:50:32.924145,"40.083447831699175,74.82417542787331",SIM switch,False
XLXD8B5UWS,1313062202,XIHVV,iOS,False,LTE,2025-04-12 09:50:32.924161,"-39.28424289991063,67.13538462676976",battery drain,True
SY72HI106A,0528262455,XFJRX,iOS,False,LTE,2025-04-07 09:50:32.924198,"-16.732785644245496,-37.76255681574597",reboot,True
FEZYX9DC0A,1106700978,CNKTU,iOS,True,LTE,2025-04-07 09:50:32.924224,"-36.99142529643506,-54.913026649988765",reboot,True
E2NM6KEOT5,3443767389,ADEKV,Android,False,5G,2025-04-11 09:50:32.924247,"-47.753822952802935,-25.337004612815065",reboot,False
FF1EAUM8SP,5271401674,MJWQW,Windows,False,LTE,2025-04-21 09:50:32.924263,"-6.061657905897903,-159.3647962216059",SIM switch,True
1YTNWMPJ49,7177280276,FAYEN,iOS,False,LTE,2025-04-18 09:50:32.924279,"15.77411781935136,-86.99788349938652",reboot,True
YIC8QAF1NW,4991259309,GHEXY,Android,False,LTE,2025-04-22 09:50:32.924294,"65.04203750842552,110.55409927458089",reboot,True
VSU940ZJ6C,9582093812,LVWKW,Android,True,5G,2025-04-22 09:50:32.924308,"36.60292691973747,92.70274033645859",reboot,True
EG8875MP53,0202371894,CABQG,Android,False,WiFi,2025-04-05 09:50:32.924323,"-29.227703691314886,116.31902247139305",battery drain,True
WAJDTVSNTS,6877489368,NBHCB,Android,False,WiFi,2025-04-07 09:50:32.924338,"10.165432964526673,152.51028793703352",SIM switch,False
5CS6D5H06L,1806219353,STARV,Windows,False,5G,2025-04-10 09:50:32.924353,"-54.98914724519675,120.8566504757946",battery drain,True
1HX6CX5BEL,5622445081,ENVEQ,iOS,True,5G,2025-04-15 09:50:32.924367,"-8.605227829323212,-9.145078584260062",reboot,False
NYKDY1Y6KH,4901403784,YOOIJ,Android,True,LTE,2025-04-02 09:50:32.924381,"-70.99321421488048,-163.1526329756344",reboot,False
YP5J9KB37R,0044461393,GRRCJ,iOS,True,5G,2025-04-23 09:50:32.924395,"0.8850872642994858,-120.61954468906733",SIM switch,True
P15M06DM5I,5068159063,OBMNC,Windows,False,LTE,2025-04-03 09:50:32.924410,"-56.24493742844639,-4.275088252401389",SIM switch,True
64BT6Y5C7Y,2851481162,CCRMN,Windows,False,LTE,2025-04-16 09:50:32.924424,"67.59655180473194,134.54550175611234",reboot,False
EU3AW0V4SW,6509238205,CVLZI,Android,True,WiFi,2025-03-27 09:50:32.924438,"-34.87138653177102,-164.6209173402736",reboot,False
VP2X9RHLUD,7847350448,IEBFZ,iOS,False,WiFi,2025-04-03 09:50:32.924452,"-34.03241141020943,-36.73967328619159",battery drain,False
45S5LJOH5X,5474061456,CPEIL,Windows,False,WiFi,2025-04-06 09:50:32.924466,"-81.6066648174664,-142.7642484210062",reboot,False
MCO8AVRC9C,7032400080,FJAHO,Windows,False,LTE,2025-04-10 09:50:32.924480,"68.14390408726547,-40.51044167352552",reboot,True
GK9152NTWV,7433133977,HLYIZ,iOS,False,LTE,2025-04-06 09:50:32.924495,"59.07155787305891,32.199754488388066",reboot,True
88L8TCN84T,6123004755,NNOBC,Windows,False,WiFi,2025-03-30 09:50:32.924511,"-80.93249053734327,-43.77594620983854",reboot,True
ALMZRHZ6HC,3769267072,MGXKS,Windows,True,5G,2025-04-19 09:50:32.924526,"-18.037004744930954,55.54399919879938",battery drain,True
HPRN8W69GV,5562875131,PWCIO,iOS,False,5G,2025-04-04 09:50:32.924540,"-11.05362066373533,175.22345009605073",battery drain,True
M8L7NE8GQ5,5058116666,EYQBA,iOS,True,LTE,2025-04-11 09:50:32.924554,"54.25658307375289,-177.64932889842356",reboot,True
0F28FPQE4K,7923870774,UAJIC,iOS,False,WiFi,2025-04-02 09:50:32.924568,"30.290371948685532,51.762529610079525",reboot,True
RWVPI14TKS,5832551768,DLUJG,iOS,False,LTE,2025-04-11 09:50:32.924582,"29.51219015264934,-82.48341947286768",battery drain,True
QND272OFII,3293927372,RPZSJ,Windows,False,WiFi,2025-04-19 09:50:32.924596,"24.78094671096308,-135.39276454876455",reboot,True
O4M22SNZL6,2062879667,HLISS,Android,False,LTE,2025-04-17 09:50:32.924610,"-5.716658771856757,117.48613217763994",battery drain,True
W9S6N6JHP4,7257040393,LYUFG,Android,True,LTE,2025-04-21 09:50:32.924625,"80.27649992948685,-65.61885015124622",reboot,False
FDVSADBU1G,7604247322,UJWSN,iOS,False,WiFi,2025-04-06 09:50:32.924639,"-13.180879615263947,-137.87759603427085",SIM switch,True
MXBO0NWJZW,0674612402,HMBVN,iOS,True,WiFi,2025-04-04 09:50:32.924654,"-89.32646742495902,-24.80539665714423",battery drain,False
6HYB7UQTN5,5535812203,TWMNI,iOS,False,LTE,2025-04-16 09:50:32.924668,"59.02334255832727,-121.12625458060312",reboot,False
ZV7LZXEIKI,9256532574,RUBDD,Windows,True,WiFi,2025-03-26 09:50:32.924682,"-41.26705483665039,-14.164519250557447",SIM switch,False
YJGBDKUTJT,0101155377,SPHDD,Android,False,5G,2025-04-14 09:50:32.924698,"-42.48135601188118,63.46990688150302",reboot,True
TIN7M7UY8M,4583468940,NSLEC,Windows,False,LTE,2025-03-25 09:50:32.924712,"-41.4830191921323,-57.010727081786925",SIM switch,False
Q2BO7EDGGJ,9129071075,PNLGS,iOS,False,LTE,2025-04-16 09:50:32.924727,"75.75489767590025,-84.58138923077425",battery drain,True
WJD6QJ4QPR,3351326448,SJGWA,iOS,True,WiFi,2025-04-07 09:50:32.924742,"-4.235602457871451,-95.14162213825486",SIM switch,False
2OTRNIAX7K,6513362617,EZHZO,Android,True,5G,2025-03-30 09:50:32.924756,"-83.73700161466718,49.89794951862319",reboot,True
DVXIQJUAGX,5271494585,FJYSO,Android,True,5G,2025-04-11 09:50:32.924769,"-22.529020743372826,-13.787330601222664",reboot,True
1UOJZ0IY03,7027387648,SVDNV,Windows,False,WiFi,2025-04-12 09:50:32.924784,"69.69056759884941,46.339634391873574",battery drain,True
SSLPWD56J7,0888335814,FUBXM,iOS,True,LTE,2025-04-10 09:50:32.924799,"-35.08808992485941,85.4589416830961",battery drain,True
5CXY3RXPO1,3615005537,CXFWI,Android,False,WiFi,2025-03-27 09:50:32.924813,"-40.03370505560849,56.914830639836254",reboot,False
U58XT3DL81,5689440071,LUBSB,Windows,False,LTE,2025-04-12 09:50:32.924827,"2.305623750087207,-119.81220754496343",SIM switch,True
291ZL18B6J,9979881803,KUJNT,Windows,True,5G,2025-04-16 09:50:32.924841,"-3.494417599400265,159.46102775612508",battery drain,False
73WAQLYC1W,4566657843,XMLYK,Windows,True,5G,2025-04-20 09:50:32.924855,"-40.683077340417064,94.35897104811204",reboot,False
0HSYAT5P1W,6906101923,EMCBK,Android,True,5G,2025-03-31 09:50:32.924869,"-15.024052332092438,174.4104029427345",battery drain,False
OJGR7EUI87,0034199035,BVFKK,Windows,False,5G,2025-03-27 09:50:32.924883,"-4.9536843403467685,-119.85536061888169",battery drain,False
RRSVB9MDBD,2668667428,EGCQX,iOS,True,LTE,2025-03-30 09:50:32.924898,"10.863541468212773,110.48197687577573",battery drain,False
7VY5HCS3OR,3519668693,AFKQB,Android,True,WiFi,2025-04-06 09:50:32.924912,"47.97313166690509,-151.68996304328627",SIM switch,True
AXUDRIJGDL,7945386348,TEVMM,Windows,True,5G,2025-04-21 09:50:32.924927,"-42.55591919149013,173.24724716459014",SIM switch,True
RONG875TAD,6328458819,DVCPS,iOS,True,WiFi,2025-03-25 09:50:32.924941,"67.78624460918405,103.03243321794207",reboot,True
WEMK8A2HOO,3750830199,TINXW,Windows,True,5G,2025-04-11 09:50:32.924955,"-43.8020844639534,-14.415697320461817",SIM switch,True
89O3POWIAZ,6849269437,VCTKT,Android,False,LTE,2025-03-25 09:50:32.924970,"55.98316750173095,80.56451955155438",SIM switch,False
N9Z51A779J,9122473270,IJIRS,Windows,True,5G,2025-03-26 09:50:32.924985,"-15.946674837169653,47.992550390177286",reboot,True
8U9Z5QG0DC,2334529306,ZTSRX,iOS,True,5G,2025-04-18 09:50:32.924999,"29.40297102997036,-125.51333331243129",battery drain,False
0QY2VKIFCP,1969458570,ALFBG,iOS,True,WiFi,2025-03-29 09:50:32.925013,"-47.82121561882681,-84.48210326744554",SIM switch,True
4LSBOBB5W2,3566344601,GZTGK,Windows,True,WiFi,2025-04-16 09:50:32.925027,"86.51790096864033,-42.77047570100612",battery drain,False
HWZZUT2NTU,9158230824,PSXPM,iOS,False,WiFi,2025-04-22 09:50:32.925041,"26.704384926419962,-3.440850713199808",reboot,True
PO7HTSPQFN,0079388248,ELDMV,iOS,False,5G,2025-03-26 09:50:32.925055,"24.506006835652713,93.67079024358895",reboot,True
8IZXFJS5U5,8720093877,BHXUY,iOS,False,WiFi,2025-04-05 09:50:32.925070,"-35.0115256005397,-125.5692710791941",reboot,False
B2DOOUBVWV,9038071524,LGLKH,Android,False,LTE,2025-03-30 09:50:32.925084,"-18.329694899297024,-168.99112454905372",reboot,False
LR2MRRD3J3,3222117917,QNGHA,iOS,False,LTE,2025-03-25 09:50:32.925098,"38.245184768819456,105.06252722614187",SIM switch,False
B0Z3NNFZE4,9437941474,FVDUF,Windows,False,WiFi,2025-04-04 09:50:32.925113,"72.44872168362932,-50.37500484865316",SIM switch,True
7RGAS4MJXQ,8463730498,EFWZR,Windows,True,WiFi,2025-04-23 09:50:32.925127,"-83.03015613507566,62.4748596609318",reboot,False
F2U54ZSES1,3130582271,PKWXR,Android,True,WiFi,2025-03-30 09:50:32.925141,"55.00866408620516,-65.16851826088484",reboot,False
X02EO8PD3C,9914278380,XGCWM,iOS,True,5G,2025-04-05 09:50:32.925155,"35.9315260543444,51.40278009402414",SIM switch,True
FWMQ6YMHYR,8679413375,ZVLLY,Windows,False,5G,2025-04-22 09:50:32.925176,"-28.07654036463915,163.68432274923055",battery drain,False
Z30VZ56SLK,5486287252,DFSEO,iOS,True,WiFi,2025-04-12 09:50:32.925199,"-15.476541812434803,93.04875835485308",reboot,False
SGFEAT328N,2225363662,IDIGA,iOS,True,WiFi,2025-03-26 09:50:32.925225,"-45.27456150857639,70.53839117028411",reboot,True
4BE9Q95Q11,9579796669,ROTEE,Windows,True,WiFi,2025-04-03 09:50:32.925250,"22.707465438025338,-66.73959957485617",reboot,True
6Z5GFK3OJ0,2751423958,PYDVD,Android,True,WiFi,2025-03-31 09:50:32.925275,"33.59308286082985,-28.73866146571345",reboot,True
FMOMXSB575,4526932455,MRHEB,Android,True,5G,2025-04-08 09:50:32.925300,"14.40686176536093,-155.55478822611423",SIM switch,True
F32U02ECKE,2544716654,CVHMT,Android,False,WiFi,2025-04-13 09:50:32.925325,"-85.65086829988411,-120.64688310494418",reboot,True
4VAWEQK5Z7,5455407993,HNKAT,Windows,True,WiFi,2025-04-11 09:50:32.925352,"10.625160893682335,-76.59644354058841",battery drain,False
DLY7RAAW3P,0514316612,DXOAW,iOS,False,LTE,2025-04-12 09:50:32.925376,"-35.98167311365179,110.78483814301677",reboot,True
EHC81KGQY6,2068502118,GNORG,Windows,True,LTE,2025-04-12 09:50:32.925401,"54.09834774046908,124.41698008727701",SIM switch,True
8LLM6VPPXC,1250588854,VIPXF,iOS,True,LTE,2025-04-13 09:50:32.925424,"-38.00729826944321,59.00884503367311",reboot,False
UCQ17FSQIJ,6998487448,NEXML,Android,False,LTE,2025-04-14 09:50:32.925451,"79.9050471826136,-143.66410036493852",SIM switch,True
0OAABCGRMQ,1109282802,IVLWO,iOS,False,WiFi,2025-04-07 09:50:32.925474,"55.03159636921234,48.036683342964835",reboot,True
O3BZJYI0VL,7616349458,GOSUA,Windows,True,LTE,2025-04-12 09:50:32.925498,"29.23453060785083,-175.33372866370937",reboot,True
HAUCKW9SWR,7062733664,GIBEL,Android,False,5G,2025-04-05 09:50:32.925522,"25.21264739603386,80.021112141032",SIM switch,False
85FPHT8844,1008788757,JNMHM,Android,True,WiFi,2025-03-27 09:50:32.925546,"89.48237251642098,-145.3784303245539",SIM switch,False
AOQE2UKJZ1,4724612277,EOIHL,iOS,True,WiFi,2025-04-04 09:50:32.925569,"15.83181788837102,140.93878527912085",reboot,True
JGVR90L95Y,1327362476,QYHTK,Windows,True,5G,2025-04-13 09:50:32.925592,"-20.33228235619113,-32.85680254398619",reboot,False
30PIDTGXQJ,4102245461,EJKZR,Android,True,5G,2025-04-20 09:50:32.925619,"1.8347532789416476,11.953371330947988",battery drain,True
T6Y9MF4MG5,1918946699,KGCRM,Windows,True,LTE,2025-03-25 09:50:32.925646,"-52.92906614947812,25.33531257862765",battery drain,False
N1OYLDBKBX,7092859962,ULUQH,Windows,False,LTE,2025-04-03 09:50:32.925672,"32.22550322657176,-173.20163964362513",SIM switch,True
YISAW18Y29,0671265814,TKOGC,iOS,True,LTE,2025-03-26 09:50:32.925698,"-36.63236626722854,-3.494998761420959",battery drain,True
V3IJ156HET,3111224272,MBUKP,iOS,False,5G,2025-04-17 09:50:32.925724,"8.105923710764799,-15.736767682085087",reboot,False
2PZ8DSXDNC,6848124871,FUXUC,iOS,False,5G,2025-03-31 09:50:32.925752,"50.559194609816046,-72.70831969452703",battery drain,False
LUL3ZG42IZ,9465555300,VJRFF,iOS,True,LTE,2025-04-17 09:50:32.925778,"38.88015856154843,60.045417062377396",reboot,False
BWR2NJZO9I,9230057981,YVOYN,Android,False,LTE,2025-04-12 09:50:32.925804,"58.228587599473826,-18.515407116965065",battery drain,False
O4JC772WPF,9107804252,TKGBO,Windows,False,5G,2025-04-05 09:50:32.925829,"-81.53858570928774,-35.12388174968402",reboot,True
VY1UMCD2YE,1089943945,GSJOK,Windows,False,LTE,2025-04-13 09:50:32.925855,"-80.59038027870585,-113.65100799479086",reboot,True
RYAJC25OU6,2136684294,KMYXC,iOS,True,WiFi,2025-03-26 09:50:32.925881,"-4.411123188409917,114.30042964712379",reboot,False
FZQWRD6O9S,2782105434,KXJTQ,Windows,True,5G,2025-04-09 09:50:32.925906,"-49.75916435519212,73.61480322375863",SIM switch,False
RXEZ1KOGK1,4022143500,QXTOE,Windows,False,LTE,2025-04-16 09:50:32.925928,"2.1360197473655234,-168.2542232130899",SIM switch,True
SZFP09MU8O,9823762420,EXOHH,Windows,True,LTE,2025-03-27 09:50:32.925951,"-7.678055398244453,-61.22691701303745",SIM switch,False
X1RCAW75G9,2321442329,PWNSS,Android,True,LTE,2025-04-04 09:50:32.925974,"2.663374571388104,143.3241392606339",reboot,False
78886IKIGA,9107521913,GIGTJ,Android,False,LTE,2025-04-13 09:50:32.925997,"8.043904911824725,-46.39122757598105",SIM switch,True
M7W9DCYTZG,5082198663,IBEKI,Windows,True,WiFi,2025-04-19 09:50:32.926038,"49.28532572400627,-110.40958586070316",SIM switch,False
N7U9RFBMI5,5903255148,LBJPT,Windows,False,5G,2025-04-16 09:50:32.926063,"23.92260838236774,-157.6587383841991",reboot,True
XYM55886WG,2612808928,JRQHC,iOS,True,5G,2025-04-04 09:50:32.926086,"-65.32131861750204,-132.97059543201706",battery drain,True
OG5QLPK7MC,1937126428,GFCPJ,iOS,True,WiFi,2025-04-06 09:50:32.926111,"72.55405601286452,64.93929675576962",reboot,True
IJY7ZJ71TI,9106114433,RWEZU,Windows,True,WiFi,2025-03-29 09:50:32.926133,"-82.84547731113841,154.26319612517398",reboot,True
4P9CWOSHH4,7063470596,MZXDT,iOS,True,WiFi,2025-03-27 09:50:32.926155,"34.03031107476582,176.9091013673721",SIM switch,True
Q83EQNHDAW,9383204857,ZDOML,Windows,False,LTE,2025-04-15 09:50:32.926181,"36.91677551773442,-21.727587677238773",SIM switch,True
LOIP3R4OJH,7791877465,PPJQJ,iOS,False,WiFi,2025-04-15 09:50:32.926201,"-81.17625771353178,84.78164220355359",battery drain,True
YYO5LLKTDU,9403018988,ELWFV,iOS,False,5G,2025-03-26 09:50:32.926216,"-57.88891879385628,134.01472261152907",battery drain,True
QR31GII7G9,5853815947,HBWVM,iOS,False,WiFi,2025-04-12 09:50:32.926231,"17.724446508202604,-144.36913468690807",SIM switch,False
IADCZSYUPB,8908774393,UFZWP,Android,True,WiFi,2025-03-30 09:50:32.926246,"32.75343466863521,176.2462405560454",SIM switch,False
EKRH57I2M3,5990271843,XDTLY,Android,True,5G,2025-04-12 09:50:32.926260,"-4.706808568521907,79.96249690964584",reboot,True
HRID141W4J,6118275586,EYHBG,Windows,True,LTE,2025-04-10 09:50:32.926274,"-19.205939884905774,-32.04957107362327",reboot,True
V2KDSQX2C3,7823822018,WVUDR,iOS,False,LTE,2025-03-31 09:50:32.926288,"-73.75695199514271,53.346977702519865",battery drain,True
563DUS8DYT,1496392502,KJWRH,Android,False,WiFi,2025-03-27 09:50:32.926301,"63.408656839429824,19.951660217321347",battery drain,False
MK0JZ51YJ8,7371726389,KNSJW,Windows,True,WiFi,2025-04-03 09:50:32.926316,"-24.856704946676956,-162.8615986745278",reboot,False
FEMYPHCZWY,7342062162,ARWDY,Windows,True,WiFi,2025-03-30 09:50:32.926331,"-43.347566405256316,-40.17141607507784",reboot,True
OMAFVSNMES,0338938139,NQEOW,iOS,True,5G,2025-04-05 09:50:32.926346,"10.234446141153853,-41.320677815510805",SIM switch,False
2ZJXPCJDRS,0732901860,YGRCL,Android,True,LTE,2025-04-03 09:50:32.926361,"29.292876351692627,-44.178002270039286",SIM switch,True
QAOGCMC8LZ,7087864948,YXGBR,Windows,False,5G,2025-04-05 09:50:32.926375,"-40.752850944692675,-115.27519339572223",reboot,False
40M0F3NOYO,7931168218,OGDHC,Windows,True,WiFi,2025-03-27 09:50:32.926389,"-22.396060185507295,62.90516793896745",battery drain,True
GL2Z67XBHX,9511135475,ELUKM,iOS,True,5G,2025-03-31 09:50:32.926404,"39.82829683214263,73.30302306973141",battery drain,True
DFFZY5Y39E,3312281128,CDNVZ,iOS,True,LTE,2025-03-30 09:50:32.926418,"85.51872745922924,114.06009993526408",reboot,True
194OEE9SH3,5301204774,YWLVA,Android,False,WiFi,2025-04-05 09:50:32.926432,"69.61514980222182,-26.704486295935055",battery drain,False
8UGQ15OYFV,6164341255,RMJDP,iOS,False,WiFi,2025-04-06 09:50:32.926447,"-30.45892640048268,-73.11417191601387",SIM switch,True
DG3SR5IP58,5403950560,QPVWO,iOS,False,LTE,2025-04-08 09:50:32.926461,"-88.51535994936022,-44.12326358914157",reboot,False
2E6OSLU590,4252320323,HQRRX,Windows,True,WiFi,2025-04-07 09:50:32.926475,"66.08734977755347,27.956051242033425",SIM switch,True
F91O0NWHJ9,5004703729,SXDIP,iOS,True,LTE,2025-04-22 09:50:32.926497,"40.159973674243844,37.7681465913046",SIM switch,False
V2GTOC8X56,8631782205,ABUEG,Android,False,5G,2025-04-04 09:50:32.926519,"-1.8941953171671173,175.69737901097648",SIM switch,True
3TDG42FJU8,7974578267,OVSRP,iOS,False,WiFi,2025-04-08 09:50:32.926533,"-74.6903559480181,98.39438395588479",battery drain,True
PZX4GJKN2C,4232248239,YNSUF,Windows,True,WiFi,2025-03-25 09:50:32.926547,"7.661608700863866,5.226866141245068",battery drain,False
20LWB1HO6V,8999828180,DRTYP,Android,False,LTE,2025-04-04 09:50:32.926561,"56.5824206307465,144.69658427147493",battery drain,True
LYNU1JU1KV,7884871589,CCTCZ,Android,False,WiFi,2025-03-29 09:50:32.926577,"-0.21208593355008531,-59.65345064711761",SIM switch,False
TCLKYGS67N,7781265966,LOOFG,iOS,False,WiFi,2025-03-26 09:50:32.926592,"-16.6571456134386,8.346588353896038",SIM switch,True
1WLY4L7SSY,9575991239,BGTLX,iOS,True,WiFi,2025-04-06 09:50:32.926607,"-51.81887087320903,77.54459639684211",reboot,False
7AQQGE97OJ,2821262626,EMQGJ,Windows,False,5G,2025-04-15 09:50:32.926621,"2.6986610414738124,4.223384873431655",battery drain,True
M0LMVWC3J0,1202669478,TJAJC,Windows,False,LTE,2025-03-29 09:50:32.926635,"19.912458588621845,95.09036105046414",SIM switch,True
V5AZG97N9F,9405264522,SAHYN,iOS,True,5G,2025-04-02 09:50:32.926649,"-6.2683109688702245,-17.340600685524294",reboot,True
3MHTPEMPFJ,9710182125,DURNG,iOS,False,WiFi,2025-04-16 09:50:32.926664,"-88.77941408592861,136.23518675406217",reboot,True
7TYMLTWNRR,3595424862,XAOJZ,Android,False,LTE,2025-04-09 09:50:32.926678,"-26.095485212558344,-84.44831221710916",battery drain,False
X05RSXB09Z,4396012563,WSBJG,iOS,False,LTE,2025-04-17 09:50:32.926693,"-72.53048861133529,-112.37189294989781",SIM switch,False
ZI96JBE6HS,5453852130,JJAYI,Android,False,WiFi,2025-04-03 09:50:32.926707,"80.90315641393377,-89.0826539519975",reboot,False
UH6FT9PLPJ,6146721512,SSLAZ,Windows,True,WiFi,2025-04-11 09:50:32.926721,"-17.292014412424734,-112.20661624513312",reboot,False
PWG99YZ9V1,6869513373,BTVEV,Android,True,WiFi,2025-03-30 09:50:32.926735,"-82.70851761224468,62.36941919781597",reboot,False
EVE6YQR8L4,6159590769,TDMLK,iOS,True,WiFi,2025-04-14 09:50:32.926753,"33.69854625977,88.5362807841966",SIM switch,True
VZ3ZYC4YHH,1782938717,PLCTK,Windows,True,WiFi,2025-04-11 09:50:32.926774,"49.70624659591934,93.88610006606712",battery drain,True
HDTHFT8HJ9,2993971935,ACIIU,Windows,False,5G,2025-04-04 09:50:32.926798,"-13.94798629471235,97.02446227647403",battery drain,False
8FOHS3YZ4T,0599681573,KSDUV,Windows,False,WiFi,2025-03-31 09:50:32.926821,"-17.428888503513235,92.97454518478253",SIM switch,True
AK0CH651Y8,0732176082,XECBZ,Windows,True,5G,2025-04-22 09:50:32.926844,"-32.75926098295563,154.64193321042023",SIM switch,False
DGVGGMUQJO,2076376758,TBLGL,iOS,False,5G,2025-04-16 09:50:32.926863,"-82.34785462322027,-148.74449036385414",reboot,False
U5Q3VGBQK2,3822218799,GFPRS,Windows,False,5G,2025-04-10 09:50:32.926886,"-8.725862153312747,5.113561690159315",battery drain,True
7N8ALSL6DD,5461403892,RMFHW,Windows,True,5G,2025-04-08 09:50:32.926909,"14.484620289087658,30.944047665674702",battery drain,False
DABY7ILSWL,1301924690,SKWNU,Android,False,5G,2025-04-13 09:50:32.926936,"2.2417549220950264,-113.33435061366029",reboot,True
K7B9B094WN,5566974124,CEHWG,iOS,False,WiFi,2025-03-25 09:50:32.926960,"38.287105305139704,-145.24315936621247",reboot,False
SRZ7Q4CT4Q,0578974545,VOPPE,Android,False,WiFi,2025-04-11 09:50:32.926985,"-77.98236182409791,-44.073815447986846",SIM switch,False
T5DZYV8SAM,1192638236,OUJPY,iOS,True,WiFi,2025-04-09 09:50:32.927009,"10.555280874053153,-66.28375806348281",battery drain,False
4B0RY2YM1R,4712819101,KHODU,Windows,False,LTE,2025-04-06 09:50:32.927033,"-89.34765750722437,164.57445220771348",reboot,True
