event_id,user_id,device_model,os_type,roaming_status,network_type,event_time,location,event_type,is_fraud
1d776435-6fba-4897-894a-b57ec3141afa,2709140365565,Pixel 6,iOS 16,True,WiFi,2023-03-08 20:55:54,"56.5466,116.2694",roaming event,False
330fd3ed-9b29-4583-acf8-a82c3b0a27ce,1729911562220,OnePlus 10,HarmonyOS,True,LTE,2023-06-09 10:34:21,"-30.5562,42.6511",login,False
bb598c6c-a6b7-412c-91e5-19a9bc14bff3,3680616584300,Xiaomi 12,iOS 16,False,LTE,2023-05-07 15:26:26,"-55.6336,92.8131",SIM switch,False
9ba1722c-b6db-4998-a3eb-03dccd4f7d73,2890166735185,OnePlus 10,KaiOS,False,LTE,2023-06-24 00:57:39,"5.5249,-105.7894",roaming event,False
2ddae415-9dce-43be-9c59-e132cb55ac02,7716521303300,Pixel 6,HarmonyOS,False,WiFi,2023-05-18 20:32:56,"10.1877,140.0494",login,False
8db04eb2-6977-4b56-bf7c-7c2988d7da1a,2070103014602,Pixel 6,Android 12,False,WiFi,2023-12-24 12:05:59,"6.7514,65.7955",SIM switch,False
0750426a-3756-4a60-8dfb-a332d1c9f784,4538530141650,Pixel 6,HarmonyOS,True,WiFi,2023-03-03 13:00:21,"9.5578,156.9146",SIM switch,False
7cf5a76a-e9f4-4323-9ca2-231297583988,5202638583162,Pixel 6,KaiOS,True,5G,2023-05-18 10:52:37,"-60.5025,23.3027",login,False
1220524d-ea47-4c29-9d8a-40414a12b1e6,9536174516392,OnePlus 10,KaiOS,True,5G,2023-01-23 14:25:34,"58.2279,23.2905",roaming event,False
0e58db50-bc50-4396-a2c1-f5cff231142d,5375628289035,Galaxy S22,HarmonyOS,False,WiFi,2023-02-10 02:43:54,"-84.6940,-20.3236",login,False
f00bd46f-38b0-43b7-8dff-0c6d8461bcf6,5127036115429,OnePlus 10,KaiOS,False,WiFi,2023-11-19 22:06:20,"-73.7775,34.6663",network drop,False
5b5fbbe6-b26f-470a-a4cf-d501453efca2,6687811566657,Xiaomi 12,iOS 16,True,5G,2023-11-21 00:33:26,"-12.6642,175.8907",login,False
e19daa36-cd41-47db-82df-ff7644e93253,0223904381520,Xiaomi 12,KaiOS,True,5G,2023-12-04 18:42:24,"-22.4424,-45.4926",roaming event,False
bedb1261-cf0b-4ea3-9eaf-3866b6f4ae9e,1068568777828,Pixel 6,KaiOS,False,WiFi,2023-01-24 00:52:33,"59.7325,84.6606",SIM switch,False
b883fe6d-a421-46f9-b1f7-8ce2f9e93582,1035952332540,Galaxy S22,Android 12,True,WiFi,2023-05-08 23:51:47,"-84.4240,-122.0938",roaming event,False
1e7dc3b2-4e36-4c79-b032-8261c8cb1723,8445804508891,iPhone 14,KaiOS,False,LTE,2023-05-07 04:18:50,"-69.5461,-124.5010",SIM switch,False
07f77bd1-bef1-4d40-94b0-faa6c04162fc,6155655269369,iPhone 14,HarmonyOS,True,LTE,2023-08-02 08:08:07,"15.9789,-34.4402",login,False
81d1c758-268b-47f7-8342-04ea1741ec53,1246243538357,Xiaomi 12,HarmonyOS,True,WiFi,2023-08-29 09:17:51,"-12.9771,26.1331",network drop,False
9562b515-ecc3-4908-8e35-f5ff9f09ab10,1324052775855,Xiaomi 12,HarmonyOS,False,WiFi,2023-12-11 08:07:43,"8.5374,-127.1513",network drop,False
4531670d-c529-4d94-ad78-af2d2a957684,1299681078414,iPhone 14,KaiOS,True,LTE,2023-04-10 09:41:43,"-35.4454,169.7634",network drop,False
17d0ce0f-b847-4d7f-91f1-98907437d80e,4594913110276,Galaxy S22,Android 12,True,LTE,2023-02-08 22:13:07,"-28.7227,-128.8810",SIM switch,False
ffeb7e4f-f968-44f2-9541-04456cc3a239,5659180937467,OnePlus 10,iOS 16,False,LTE,2023-08-09 13:22:50,"-46.9312,150.4013",SIM switch,False
f32c8f94-deca-4e6e-87bd-d9f1a8324df4,0003585703910,iPhone 14,HarmonyOS,True,WiFi,2023-01-31 06:01:27,"54.3662,32.0877",SIM switch,False
92fa3873-c03f-4e2a-bb09-63f1e4c9a8fd,4829476036873,Pixel 6,iOS 16,False,WiFi,2023-09-30 16:15:52,"86.2644,-133.4427",roaming event,False
a62fc5a2-08bd-4dfa-accc-bcead46c7e43,8785531212318,Galaxy S22,KaiOS,True,5G,2023-01-21 20:08:14,"-76.7903,-89.0407",reboot,False
fb4d74df-e3f6-40fe-9e76-a1fc4fb68c17,1104226453201,Galaxy S22,HarmonyOS,True,LTE,2023-04-01 02:39:05,"-53.2062,81.7590",reboot,False
677958f3-753b-43a2-966a-5ad530ff3177,5457222817029,Pixel 6,Android 12,True,5G,2023-02-23 06:23:09,"70.0091,44.1477",roaming event,False
ebb44e8d-37db-4d0e-be6f-0fb5bdafaa3d,0290285750377,Xiaomi 12,Android 12,True,5G,2023-04-15 17:10:47,"10.1877,140.0494",SIM switch,False
b6c9aa8a-b7da-4967-afaf-2b39ac13e3e1,0850183137599,Xiaomi 12,iOS 16,True,WiFi,2023-03-31 09:13:01,"-42.0482,-4.2020",reboot,False
935f4364-6919-41c7-9349-006f2d42d69e,4355892605663,Galaxy S22,iOS 16,True,LTE,2023-08-02 18:39:49,"0.1714,-146.6371",roaming event,False
dc96a5fb-b442-4279-b21a-32f90617fb07,8384919733908,Xiaomi 12,Android 12,False,WiFi,2023-07-03 00:16:29,"-78.0959,-31.6445",roaming event,False
66f03710-9d76-48e6-913c-5cbdf54c5ce3,3921606127239,Xiaomi 12,KaiOS,True,5G,2023-03-18 00:29:32,"54.1160,-22.8186",SIM switch,False
75155dd8-a87b-4ac4-a65b-f10f0d3c660c,8008177771999,iPhone 14,KaiOS,True,LTE,2023-06-11 22:00:19,"-72.1886,-62.7570",reboot,False
1a2da402-67c3-4b81-8185-040491e305a4,0430841213022,Pixel 6,KaiOS,False,LTE,2023-12-16 13:07:42,"17.6756,163.4160",SIM switch,False
8a3a5ffa-c48a-4aea-b4a1-d80e7e93c622,7748069894513,OnePlus 10,Android 12,False,5G,2023-02-24 05:44:47,"-4.1777,-102.1394",reboot,False
b8bc5093-d4a8-4e3f-8c87-4e7385d047c1,4736189507821,Galaxy S22,KaiOS,True,5G,2023-09-12 01:57:32,"3.4903,-141.1844",reboot,False
395bd93c-a45b-4b5d-973d-92f05b83242d,0259647856615,Xiaomi 12,iOS 16,True,LTE,2023-10-31 15:19:52,"-63.8048,-99.4795",SIM switch,False
7e2ac0f2-2295-4466-aad9-7633904baf07,6417675341445,iPhone 14,HarmonyOS,True,WiFi,2023-08-21 13:32:32,"15.4533,-63.2750",reboot,False
fdbba943-180a-4b02-991b-1427b43e5872,3177055127423,Galaxy S22,HarmonyOS,True,LTE,2023-04-30 00:11:06,"36.7155,-174.8466",network drop,False
192b45bd-d4f2-4d73-a29b-331aa16a404d,3346272483406,Xiaomi 12,iOS 16,False,5G,2023-11-07 06:12:18,"-62.7773,-171.5098",login,False
a398e0cf-fc2d-4c8a-bb37-4bbe4cbee509,9734586846013,Pixel 6,KaiOS,True,LTE,2023-11-30 22:11:03,"-9.2211,143.2919",network drop,False
ea46d8eb-c5f9-45bd-9f80-190abfb219fd,3333815200689,Galaxy S22,KaiOS,False,LTE,2023-05-29 05:25:05,"-82.3749,96.2799",network drop,False
be331894-ba81-4f59-8884-8613a7e60428,7123847220989,Pixel 6,iOS 16,False,LTE,2023-01-23 11:42:59,"-86.9974,79.1223",SIM switch,False
0db2de58-bdc0-4485-adec-5f37df93c847,0396959578473,OnePlus 10,iOS 16,True,5G,2023-01-02 23:23:13,"49.2377,140.5996",login,False
aa4cdfdf-c177-4c81-9732-8ee046a9c1b0,6488916334607,OnePlus 10,KaiOS,True,WiFi,2023-07-12 01:45:30,"-50.5832,68.4176",SIM switch,False
8fcee60a-3763-4383-8297-37fd1aa92b9b,7864683895631,Pixel 6,iOS 16,False,5G,2023-10-05 11:21:49,"-81.8430,142.0643",reboot,False
a07a8c06-7d9a-450d-8584-9766ec112bf6,3685501788512,OnePlus 10,HarmonyOS,True,LTE,2023-06-12 14:23:43,"-37.2217,63.3044",login,False
07ae1d89-e4db-4777-bbdd-cb6463d1c103,3973590938213,Pixel 6,KaiOS,False,LTE,2023-10-17 17:47:05,"-25.3228,138.7751",reboot,False
1cb1fe16-a470-4860-a094-ad9b976f718b,1532751912744,iPhone 14,KaiOS,True,WiFi,2023-09-17 06:42:00,"54.4132,159.9356",roaming event,False
2f0861cc-11be-48f4-bf9b-23b1304867a0,1506401076719,Galaxy S22,iOS 16,True,WiFi,2023-05-30 11:51:57,"-47.7336,-109.8812",reboot,False
a3ee832e-e24c-4416-a2c9-e5db1a851154,1463530257664,Galaxy S22,Android 12,False,WiFi,2023-05-11 13:43:01,"37.7851,19.5999",roaming event,False
efedf9c5-f51e-4bbd-819b-8fb58550417a,5681454614081,Pixel 6,iOS 16,True,5G,2023-02-17 03:54:15,"-53.8289,-81.4785",reboot,False
932555f8-e121-404d-8726-8407a469f55b,4514520235853,iPhone 14,Android 12,True,WiFi,2023-10-13 08:49:05,"-70.8660,-69.0140",SIM switch,False
d3291b23-f2a5-48b9-bfb4-33f440959c4a,7179279618931,iPhone 14,Android 12,True,LTE,2023-01-22 10:28:15,"-17.8586,131.7563",login,False
3ea40427-9b8d-42eb-8836-b1a34d09b353,4076813868582,Xiaomi 12,KaiOS,True,LTE,2023-12-22 15:34:04,"-2.4088,-53.6875",network drop,False
4504d3e2-90b7-41a8-942f-b6151a44ad2a,1732085593805,Galaxy S22,KaiOS,False,WiFi,2023-02-11 02:08:28,"-15.9277,179.4139",login,False
134716bd-5504-4a36-b602-d0c1d4d7b38d,7994865529136,Xiaomi 12,KaiOS,False,5G,2023-05-21 08:54:29,"8.0484,-131.0656",login,False
f224685f-a02d-4d88-87ff-9031d05c41ef,8248812604443,Galaxy S22,iOS 16,False,WiFi,2023-08-07 03:04:23,"20.0304,131.3947",roaming event,False
68067947-e6b3-42e4-a9c1-26a38b8e7010,6897795063999,Galaxy S22,Android 12,False,LTE,2023-06-20 00:40:35,"-69.9674,109.9629",roaming event,False
214a8cd9-2847-4d3a-981f-4f68c00d5f3b,5304337726953,iPhone 14,iOS 16,False,5G,2023-07-29 13:57:47,"-45.6808,139.5800",network drop,False
4b9bb0ed-0951-43b4-8ac3-0279c64d20a2,6184606089218,Pixel 6,KaiOS,True,5G,2023-05-10 08:51:45,"26.8929,-138.2227",network drop,False
f1226210-b093-4b52-bf6b-82e3e9f00042,5788137322198,OnePlus 10,HarmonyOS,True,5G,2023-06-22 14:42:58,"-87.0536,155.3013",roaming event,False
2d45d7f4-e5ca-4e8b-aa77-4f63c30db10c,5685569149171,iPhone 14,Android 12,True,5G,2023-09-16 02:14:03,"-53.2987,-127.6762",SIM switch,False
7191ac2f-f12b-4fad-86b5-02fe498ecdb0,5829825343204,Xiaomi 12,iOS 16,True,5G,2023-12-03 19:32:20,"-28.4782,176.1542",login,False
6e493381-effa-438e-9e01-4a518049c814,7628783011192,Pixel 6,Android 12,False,LTE,2023-12-06 15:20:56,"-23.8312,71.2873",network drop,False
79d5f32a-003d-462d-b709-fdeff92affc1,2931939195072,Galaxy S22,iOS 16,True,WiFi,2023-09-13 15:51:48,"23.1688,-103.6202",SIM switch,False
3e53f250-e66d-46c4-8155-6980fabaa402,6186446166322,Pixel 6,HarmonyOS,False,WiFi,2023-02-16 18:25:09,"-18.5452,9.3702",roaming event,False
36997f73-7e40-4429-9992-6d2820c2cd87,2531937062375,OnePlus 10,Android 12,True,WiFi,2023-03-19 17:54:35,"36.4294,35.8086",reboot,False
ddf6f843-9ecb-4ad7-8e41-61381fb20ffa,0203573168999,Pixel 6,iOS 16,True,WiFi,2023-08-31 05:47:16,"-80.6361,-143.7008",network drop,False
3c8fe1a8-c8cb-4473-9029-2254c73f9158,7995842969204,Xiaomi 12,HarmonyOS,False,WiFi,2023-10-21 04:55:37,"-15.5158,125.5337",login,False
6e25e5c7-2508-4c6b-96da-3a893c33048f,5166774646151,Pixel 6,iOS 16,True,LTE,2023-05-22 08:46:04,"15.7759,-1.7551",SIM switch,False
0008a546-05a4-4194-a485-6c0fee7c66a1,9871296596132,Galaxy S22,HarmonyOS,False,WiFi,2023-01-12 15:56:38,"39.7177,128.1725",roaming event,False
b36643f6-c6cf-4e7b-8792-38b596d489b0,1132427405042,Galaxy S22,HarmonyOS,False,5G,2023-08-18 22:02:02,"-45.9597,-25.6786",login,False
2105d80a-ac0a-402a-b39b-ef56ee43ce4b,6290218055672,Xiaomi 12,iOS 16,False,LTE,2023-12-05 18:19:37,"3.5897,-117.8801",reboot,False
27462a8c-634d-4a20-b8b0-5118508e78cd,7494428827027,Galaxy S22,iOS 16,True,LTE,2023-04-29 17:14:19,"-19.6611,-144.8929",SIM switch,False
7c29c773-c271-4249-9315-db6e5bbb7279,2829965463097,Galaxy S22,iOS 16,True,5G,2023-07-21 22:17:53,"9.4949,-78.0435",SIM switch,False
8f71b047-f7e8-4e2d-a482-534a402d383b,4215836852537,iPhone 14,iOS 16,True,5G,2023-09-18 12:30:26,"-77.3133,55.7379",roaming event,False
a6192506-573f-4392-aca5-9825cf4404cc,0554612845848,iPhone 14,iOS 16,False,LTE,2023-12-30 12:15:49,"47.5974,121.7350",reboot,False
fa98d5da-b1c5-46bb-b818-071dc37d679d,6527851403499,iPhone 14,KaiOS,True,LTE,2023-02-22 09:16:29,"-22.7249,177.7020",network drop,False
60873a73-c09e-4f5b-bfce-2f79b9a3abe1,9597475139147,Galaxy S22,KaiOS,True,WiFi,2023-06-10 17:50:47,"-22.8384,-142.2687",SIM switch,False
f9ffe081-7113-461f-b9dc-28d59ff52d09,7501775046889,iPhone 14,iOS 16,False,LTE,2023-10-22 11:12:41,"-75.4658,-87.3064",login,False
337abf3e-e49c-4073-af03-5d02c0b556cf,2278441646056,Galaxy S22,Android 12,False,LTE,2023-09-27 04:36:55,"22.4152,146.8521",roaming event,False
af6d3722-864d-4b1f-bdef-e43f0351a88a,1895810647724,Xiaomi 12,HarmonyOS,False,LTE,2023-03-28 16:03:07,"16.5032,6.4378",roaming event,False
dcfb7275-be69-48e3-ad33-709e98b5caff,1131413180914,OnePlus 10,Android 12,True,5G,2023-10-16 12:48:49,"12.3377,-99.2456",roaming event,False
118176ea-18a5-4e3f-8172-bb8819109b65,9947974841648,iPhone 14,KaiOS,True,LTE,2023-11-25 08:45:13,"25.8797,-67.3103",reboot,False
e494c2dd-f026-4dbe-838d-c8012e5ff232,0160032321309,iPhone 14,Android 12,False,LTE,2023-05-09 22:45:05,"-69.2212,-157.0136",SIM switch,False
0b1f23ca-784e-4015-b9ce-f052bc7d87f5,6023601038212,Galaxy S22,KaiOS,True,5G,2023-10-28 21:25:54,"-70.8660,-69.0140",roaming event,False
35e2d934-377e-4a53-a674-6ba91e017d3d,7641698286307,Pixel 6,Android 12,False,WiFi,2023-10-04 11:29:16,"23.6358,162.4346",network drop,False
01d7f75b-42ad-4513-b5fd-851fb01fa388,6539908132648,OnePlus 10,Android 12,False,WiFi,2023-07-16 01:09:22,"-18.4959,42.4055",login,False
1347b70f-0fe8-49dd-babb-44865ed0904b,1449113456442,iPhone 14,iOS 16,True,LTE,2023-01-13 02:10:39,"-52.0632,-102.8041",SIM switch,False
8c0d6552-4510-466f-b07d-a1b904d8065f,2311622092122,OnePlus 10,HarmonyOS,True,LTE,2023-10-19 06:17:04,"3.2984,-11.0523",roaming event,False
8be97dae-d482-4845-8d56-44a2e2f864af,2865157417826,Pixel 6,iOS 16,True,5G,2023-01-12 10:28:48,"-22.1242,-162.2792",network drop,False
fcaa4661-8ae3-43af-bc3a-ed5a7c9afd03,5672472131437,Galaxy S22,Android 12,False,WiFi,2023-06-02 21:49:03,"-39.1156,-117.1001",roaming event,False
f45617dd-d7e6-4146-b1e2-ea63e5ab656f,2546724867092,Xiaomi 12,HarmonyOS,False,LTE,2023-08-30 01:59:30,"-84.3453,73.6494",reboot,False
168b9162-3d1c-46ac-9a80-3d6aa34515e6,8680149189904,Galaxy S22,HarmonyOS,False,LTE,2023-03-26 22:30:59,"-83.3397,111.0659",network drop,False
fd0d11a7-0033-4983-ad13-b0945df0fa52,0030869147982,Galaxy S22,HarmonyOS,False,LTE,2023-02-24 16:36:01,"45.2889,-142.3033",roaming event,False
74930194-50c0-4d29-ad2a-9d15e9e841d9,9771474180730,Pixel 6,Android 12,True,LTE,2023-01-25 08:08:47,"-28.2028,-72.1077",reboot,False
174cf290-b1e2-4115-a4f8-974cc171a602,3376923036217,Pixel 6,iOS 16,True,5G,2023-11-24 15:50:05,"79.7275,118.8778",network drop,False
01f66001-859a-4991-bb9e-0f44a77f1334,6853026189514,Pixel 6,Android 12,True,5G,2023-09-16 02:57:02,"-40.7306,-128.4469",reboot,False
9793b3ad-e1c2-45c2-9c2e-1707f15985fe,0108215585822,Xiaomi 12,iOS 16,True,5G,2023-07-04 09:11:30,"68.0231,93.7479",roaming event,False
3553c197-3b9f-4bac-8ba2-8ae30cc8d5d5,6671017434177,OnePlus 10,KaiOS,False,5G,2023-08-30 12:08:08,"-78.4892,-36.7332",SIM switch,False
d10c0125-a509-4e11-b251-edf0c522c0a4,9816743674254,OnePlus 10,Android 12,False,WiFi,2023-07-31 19:38:55,"-51.1612,-126.1647",roaming event,False
005b9b25-28f7-4426-ad4e-d319cbf32cbc,3872414824262,OnePlus 10,iOS 16,False,WiFi,2023-03-31 07:05:34,"-18.9125,-132.6495",network drop,False
e2b87d8c-d6ad-44ac-8dd9-57e253f3918e,4808811914296,Galaxy S22,iOS 16,True,LTE,2023-11-30 16:46:51,"25.8342,-26.3773",network drop,False
31cc9f48-2715-4ee0-97df-c00884110463,9218937437800,Xiaomi 12,KaiOS,False,LTE,2023-04-01 11:41:19,"14.7189,86.6025",SIM switch,False
e4de7885-4116-4948-a2bf-1d0fae67102d,3045917172482,iPhone 14,iOS 16,False,LTE,2023-03-12 13:45:07,"20.5177,-110.8176",roaming event,False
75eee2fb-72ed-4d25-b58a-fe28758bcfd4,1431461680818,Galaxy S22,KaiOS,True,5G,2023-04-14 02:35:48,"-22.2897,-3.2880",reboot,False
486ee73f-7ba9-4abe-8868-834551b07286,9663468782584,OnePlus 10,HarmonyOS,True,5G,2023-11-02 04:06:56,"3.5897,-117.8801",login,False
5e85a727-dacd-4720-aa9a-30b2fe16e6e8,4593390967731,Xiaomi 12,KaiOS,True,LTE,2023-06-23 10:21:26,"11.8560,25.5967",network drop,False
224e3631-b121-4545-aedd-25eb8efce6f6,8780153154453,iPhone 14,iOS 16,False,WiFi,2023-11-15 11:24:13,"6.8752,-148.5400",roaming event,False
76a50f40-7149-4127-91d4-7f32c5a9e43a,3873889795929,Xiaomi 12,HarmonyOS,False,WiFi,2023-05-07 12:57:13,"-47.9284,40.9325",network drop,False
28ad59fc-8c6e-4e4f-88a7-df19be10bea6,1534059911543,Xiaomi 12,iOS 16,True,LTE,2023-08-13 00:08:30,"43.5420,40.4993",login,False
1dfcec99-066e-4404-8fbe-8b233d8e544c,8454475787756,iPhone 14,iOS 16,False,WiFi,2023-09-18 03:23:39,"3.5897,-117.8801",login,False
a86f92ea-94b7-4207-a1dc-1e92d53cc9db,0374227785198,Pixel 6,iOS 16,True,WiFi,2023-06-20 15:25:31,"-73.1796,45.9244",network drop,False
80a079cb-7d74-42f0-adba-593a07bbcdc4,4949264756395,Galaxy S22,KaiOS,True,5G,2023-07-25 23:36:55,"11.2755,-151.4113",SIM switch,False
b4d99054-1937-47a4-a86f-06dc119080f6,5099116567749,Galaxy S22,HarmonyOS,True,LTE,2023-01-08 22:22:35,"-24.3469,-64.5033",roaming event,False
99c14844-fe23-49e1-ae78-88eeb5ce9ace,5884395674462,Xiaomi 12,Android 12,False,LTE,2023-01-13 18:12:11,"81.3006,34.6661",network drop,False
40021931-0c88-45b1-8fe5-900b8ea88954,4806068196502,iPhone 14,iOS 16,False,LTE,2023-06-23 09:56:29,"-7.4369,68.4713",reboot,False
ba369d2c-1de9-47d0-854b-664240b4866e,2177687536931,Pixel 6,Android 12,True,WiFi,2023-11-11 08:46:46,"-43.0825,-93.9471",login,False
d31422e8-1d25-43d0-a718-fc4157a0d5e3,6171378701458,Xiaomi 12,KaiOS,False,5G,2023-12-09 03:16:23,"-0.4747,22.4015",roaming event,False
732432b2-bbb1-4949-9fce-3c198a0304d4,7602535949038,iPhone 14,iOS 16,False,LTE,2023-04-28 15:41:01,"26.3639,-120.0394",network drop,False
41b1ba1b-bee6-4168-9c89-918c4643d12b,8452927502089,Galaxy S22,KaiOS,False,WiFi,2023-04-28 17:02:38,"73.8957,156.8916",login,False
9cd361b0-9af4-41eb-8b52-8bc762d4e1ef,4296756758329,Pixel 6,KaiOS,False,5G,2023-09-19 19:05:41,"-83.3742,-43.1423",login,False
9369f03f-683b-441a-8b17-ec9fa8a2ffd2,8280717717467,Pixel 6,Android 12,False,WiFi,2023-10-21 18:12:31,"-7.0948,58.2186",reboot,False
4fc14272-ea9c-49d0-ad30-e38644e8dd98,9865039203659,iPhone 14,HarmonyOS,False,5G,2023-12-24 08:01:57,"-87.0536,155.3013",login,False
f55982ba-3850-44ca-95e9-61979cbf03a8,0474327213602,Xiaomi 12,KaiOS,False,WiFi,2023-03-15 18:03:20,"-47.9284,40.9325",SIM switch,False
772229e5-6495-48a9-b9f7-94cad3268125,9022454287075,Galaxy S22,KaiOS,True,LTE,2023-08-18 03:46:26,"16.6694,120.7329",login,False
bda89108-5753-451e-90ab-a46a33cdd840,7113529537038,Galaxy S22,KaiOS,True,LTE,2023-09-20 09:31:24,"24.2259,-94.8527",SIM switch,False
ff5662ea-fa8b-40a6-aca4-c23487ef7d09,1242509106783,Pixel 6,iOS 16,True,5G,2023-09-24 00:36:06,"-57.2603,-143.3282",network drop,False
36c6b607-c04a-4ce4-a1cf-de6a5fd581d5,0456769161499,iPhone 14,iOS 16,True,5G,2023-05-09 10:07:29,"15.9789,-34.4402",reboot,False
b2848703-4db5-4164-8aa5-d59253fdcb03,4930985218720,OnePlus 10,iOS 16,False,5G,2023-02-06 14:42:48,"41.3213,-129.5907",reboot,False
d735f803-37e9-48f1-a2fd-6472442fe960,0587014277176,iPhone 14,iOS 16,False,LTE,2023-09-16 07:56:00,"9.9921,87.4276",reboot,False
34b95d3a-ee44-4775-9036-c7ea0a40d029,5762003712598,iPhone 14,HarmonyOS,False,5G,2023-05-25 15:22:27,"37.1899,-176.4423",login,False
f9779eab-2ab2-421f-aad2-d29c8a89ac20,0032749248966,Xiaomi 12,Android 12,True,LTE,2023-11-25 07:02:53,"-17.6423,81.0903",reboot,False
afdd4895-d77c-4aaa-8747-32fe50e4b281,2798705667452,Xiaomi 12,HarmonyOS,True,5G,2023-06-11 18:51:31,"-44.5003,161.9086",network drop,False
2d7fa8fb-5ccc-4720-8f3f-5046920b2f04,2820162890812,Galaxy S22,iOS 16,False,WiFi,2023-05-08 23:46:37,"23.8657,-93.4485",SIM switch,False
e418c9c5-6be8-4ba9-8a2a-ed7f5a4cc0e9,1059449218305,OnePlus 10,Android 12,True,5G,2023-12-08 14:42:56,"32.6153,-0.0106",network drop,False
b5c0acff-e7ba-4566-8233-64958c7e7ffc,2592360072859,iPhone 14,HarmonyOS,False,LTE,2023-10-29 08:03:33,"-77.0085,-71.1841",SIM switch,False
a7cdf848-1239-40ca-a21d-c218406d1089,0238254356143,OnePlus 10,Android 12,True,5G,2023-10-05 12:58:39,"22.1365,141.8591",roaming event,False
9a07b9b3-2b75-4e54-8ec6-1e65a43d3368,1454839994489,Xiaomi 12,Android 12,False,LTE,2023-09-18 16:12:41,"3.5087,175.7011",reboot,False
dadcb7f0-aa81-446c-922b-5e34ea59f834,0832051824852,iPhone 14,Android 12,False,LTE,2023-07-19 08:07:13,"-52.1497,-42.2038",SIM switch,False
75fbd1b9-2393-48cf-9849-f97cb1307c5c,8306552059754,OnePlus 10,HarmonyOS,False,WiFi,2023-10-15 05:10:02,"-33.1388,128.9192",roaming event,False
3a2e68dd-2228-4bd4-86f7-48c8743ef5a9,6233055003855,Xiaomi 12,KaiOS,False,WiFi,2023-06-16 06:05:42,"77.5821,-103.6626",SIM switch,False
e8e7b5e0-3e72-44b5-b04d-743f06c6b640,5851569818220,OnePlus 10,iOS 16,True,5G,2023-06-25 15:00:58,"32.1095,-46.0801",network drop,False
cacb369a-5743-4288-a856-0fa452c7d228,2114150343641,OnePlus 10,Android 12,True,WiFi,2023-07-11 22:54:08,"-83.3742,-43.1423",SIM switch,False
c9779108-81eb-4e26-b2a2-c92d53dc6b4f,6323189890819,iPhone 14,KaiOS,False,5G,2023-01-01 07:20:34,"10.6093,-177.6428",reboot,False
99f9642d-90ba-477a-9907-bada12e97255,3831082767401,Pixel 6,HarmonyOS,True,WiFi,2023-03-27 14:24:36,"52.9765,-108.5387",network drop,False
4e54526e-44b3-4021-ae95-f11e318f5d28,5075460301850,Galaxy S22,KaiOS,False,WiFi,2023-06-20 18:49:11,"39.9012,102.3810",network drop,False
5a53ce9b-53c9-4cb1-bbcd-d0cd49691619,5752053940861,Pixel 6,HarmonyOS,True,WiFi,2023-06-20 18:36:20,"64.2145,-2.8156",login,False
5688e099-38d0-43fc-ba79-c357fadba6a5,9219465757743,iPhone 14,HarmonyOS,True,5G,2023-06-07 17:37:43,"-53.0693,-9.8443",roaming event,False
91bd4413-272d-41ea-8b6a-d7a727f8a872,8637015964278,Galaxy S22,KaiOS,False,WiFi,2023-05-18 01:21:54,"-60.5025,23.3027",SIM switch,False
e0db2cd9-7c81-43db-855c-999ac8979081,9335470974740,OnePlus 10,iOS 16,False,LTE,2023-06-29 18:39:22,"-36.3263,70.6558",roaming event,False
c168b606-8418-47c2-b7da-cf8c03f2b355,0220183418642,Pixel 6,KaiOS,False,WiFi,2023-12-11 15:00:43,"-26.7465,101.5083",SIM switch,False
12bd0337-1f9b-4222-bffa-700d82bfbb22,1819417600259,Xiaomi 12,iOS 16,True,5G,2023-12-20 10:39:21,"-59.6704,106.1499",roaming event,False
85395454-3741-4342-990b-9906e4ce3aa9,5675814431097,iPhone 14,Android 12,False,WiFi,2023-06-05 09:53:39,"-33.3541,-17.4572",roaming event,False
5feac7bb-8d44-452f-a56d-1146f46502f1,3086618488560,Pixel 6,Android 12,True,5G,2023-10-14 18:40:56,"-4.9215,106.2018",login,False
d9d0459a-e6da-4694-a90f-ddf9b4501aa7,6213189036768,Pixel 6,Android 12,False,WiFi,2023-11-24 16:57:20,"51.8110,139.4975",reboot,False
5bd16a9a-88c7-4127-bdd3-39bdbd39c599,7605372021588,Xiaomi 12,Android 12,True,LTE,2023-08-16 17:59:39,"65.1210,-105.5865",SIM switch,False
959afb49-40f6-42df-98ad-716e8bc02503,4358379470281,OnePlus 10,HarmonyOS,False,LTE,2023-06-05 16:38:47,"-56.1022,-76.9674",login,False
d69015b1-0000-45ea-912d-f5a8f67e65a1,4347435383151,Pixel 6,KaiOS,False,LTE,2023-06-20 14:51:09,"-87.5236,-73.9496",login,False
f5291e9f-0fee-4173-85a7-99258563ffad,4447571656538,iPhone 14,iOS 16,False,LTE,2023-07-21 03:45:10,"25.0926,109.5644",SIM switch,False
120f2fa8-1a07-4487-a562-d31654a6d0ab,7878353495534,Galaxy S22,KaiOS,True,WiFi,2023-02-11 22:32:31,"-46.9517,89.3528",network drop,False
e44c790c-8620-4239-bc7f-0fa9d086c549,0848703320568,iPhone 14,iOS 16,False,LTE,2023-03-15 22:50:51,"-3.3385,-37.9950",login,False
2adafad7-598f-46c7-afb6-440c62101b41,3317338106186,Galaxy S22,iOS 16,False,LTE,2023-06-05 13:04:05,"-59.7005,-103.2084",roaming event,False
3895875c-86b8-4038-bd0e-4b2db0469dc6,6800882964036,iPhone 14,HarmonyOS,True,LTE,2023-04-02 16:16:30,"64.4228,140.7611",reboot,False
