user_id,timestamp,modality,is_fraud,caller_id,callee_id,call_start,call_duration,cell_id,location,imei,source_modality,call_hour,call_day,latitude,longitude,domain,ip_dst,port,duration,bytes_sent,bytes_received,vpn_usage,hour,weekday,event_id,device_model,os_type,roaming_status,event_time,event_hour,event_day,user_sequence,call_type_sms_out,call_type_unknown,call_type_voice_in,call_type_voice_out,protocol_UDP,event_type_network drop,event_type_reboot,event_type_roaming event,event_type_sim switch,event_type_unknown,network_type_lte,network_type_unknown,network_type_wifi,event_count
1046869297590,2023-02-09 02:23:10,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,vpnservice.net,116.201.88.183,9050.0,-1.0125064074427046,-0.8735911644682238,-0.5158400066769809,True,2,3,,unknown,unknown,,,,,2023-02-09 02:23:10 ipdr False True False False False False True False False,False,True,False,False,True,False,False,False,False,True,False,True,False,1
1047403746546,2023-02-28 21:32:34,cdr,False,1047403746546.0,4783611111204.0,2023-02-28 21:32:34,0.7153790363959126,CELL_191,"56.5292,12.9888",IMEI_937362,CDR,1.3661591647401283,-0.9962820925158786,56.5292,12.9888,unknown,,,,,,False,21,1,,unknown,unknown,,,,,2023-02-28 21:32:34 cdr False False False False False False True False False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
1050063336776,2023-11-12 10:55:14,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"8.0484,-131.0656",,EDR,0.0,0.0,,,unknown,,,,,,False,10,6,6333aab7-d40f-4248-b789-b5698db65da9,Pixel 6,ios 16,True,2023-11-12 10:55:14,-0.2166730102250863,1.4865969926331355,2023-11-12 10:55:14 edr False False False False True False False False True,False,True,False,False,False,False,False,True,False,False,False,False,True,1
1050420223073,2023-09-02 23:13:33,cdr,False,1050420223073.0,2795137765579.0,2023-09-02 23:13:33,2.294025911984733,CELL_163,"-54.3234,-68.0753",IMEI_142409,CDR,1.650894297032777,1.0028793251943224,-54.3234,-68.0753,unknown,,,,,,False,23,5,,unknown,unknown,,,,,2023-09-02 23:13:33 cdr False False False False False False True False False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
1052737582069,2023-09-08 22:04:23,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"71.7165,85.7287",,EDR,0.0,0.0,,,unknown,,,,,,False,22,4,f222d476-824a-4d05-ac64-748a4eea46bb,Galaxy S22,harmonyos,False,2023-09-08 22:04:23,1.5098051588991073,0.4960606169447455,2023-09-08 22:04:23 edr False False True False False False False False False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
1052759061625,2023-07-23 21:39:02,cdr,False,1052759061625.0,4888647804797.0,2023-07-23 21:39:02,0.08471357604761492,CELL_193,"-88.8797,68.8347",IMEI_246562,CDR,1.3661591647401283,1.5026696796218726,-88.8797,68.8347,unknown,,,,,,False,21,6,,unknown,unknown,,,,,2023-07-23 21:39:02 cdr False False False False False False True False False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
1053703835663,2023-04-01 09:46:12,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,onion.hidden,137.146.106.197,8080.0,-1.0125064074427046,1.2863195621490817,-1.368591857992226,False,9,5,,unknown,unknown,,,,,2023-04-01 09:46:12 ipdr False True False False False False True False False,False,True,False,False,True,False,False,False,False,True,False,True,False,1
1054086587782,2023-09-06 12:54:49,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,onion.hidden,110.230.251.2,80.0,-0.4868294397656863,-0.1260065368174097,-0.4797064536551485,True,12,2,,unknown,unknown,,,,,2023-09-06 12:54:49 ipdr False True False False False False True False False,False,True,False,False,True,False,False,False,False,True,False,True,False,1
1054169759342,2023-04-29 11:40:12,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,vpnservice.net,57.28.93.122,9050.0,-0.22399095592717727,0.26076121113277784,-0.8683428906010794,True,11,5,,unknown,unknown,,,,,2023-04-29 11:40:12 ipdr False True False False False False True False False,False,True,False,False,True,False,False,False,False,True,False,True,False,1
1055005807231,2023-03-13 23:39:39,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,onion.hidden,7.57.132.104,9050.0,-0.7153846431035203,-0.09772674449417018,0.1621325103919192,True,23,0,,unknown,unknown,,,,,2023-03-13 23:39:39 ipdr False False False False False False True False False,False,True,False,False,False,False,False,False,False,True,False,True,False,1
1055359282663,2023-03-15 14:58:56,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"2.3939,-70.8067",,EDR,0.0,0.0,,,unknown,,,,,,False,14,2,01f92148-e029-4bb6-96bb-0fed77568307,OnePlus 10,harmonyos,True,2023-03-15 14:58:56,0.3588197128163115,-0.4944757587436443,2023-03-15 14:58:56 edr False False False False True False False False True,False,True,False,False,False,False,False,True,False,False,False,False,True,1
1056223291419,2023-08-24 20:49:56,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,vpnservice.net,109.188.155.11,443.0,-0.6925291227697369,1.6393179110309304,0.10699538504008603,True,20,3,,unknown,unknown,,,,,2023-08-24 20:49:56 ipdr False False False False False False True False False,False,True,False,False,False,False,False,False,False,True,False,True,False,1
1056554108271,2023-01-25 19:04:59,cdr,False,1056554108271.0,2830632690323.0,2023-01-25 19:04:59,0.20172383441412298,CELL_188,"-16.1314,61.9026",IMEI_207716,CDR,1.0814240324474798,-0.4964917380883283,-16.1314,61.9026,unknown,,,,,,False,19,2,,unknown,unknown,,,,,2023-01-25 19:04:59 cdr False False False False False False True False False,False,False,False,True,False,False,False,False,False,True,False,True,False,1
1056894525886,2023-10-05 17:59:14,cdr,False,1056894525886.0,3325613838486.0,2023-10-05 17:59:14,-0.44877387311493877,CELL_167,"-34.9659,-163.4419",IMEI_854663,CDR,0.796688900154831,0.0032986163392219,-34.9659,-163.4419,unknown,,,,,,False,17,3,,unknown,unknown,,,,,2023-10-05 17:59:14 cdr False False False False False False True False False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
1057143207952,2023-01-02 08:25:02,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"67.3509,8.4937",,EDR,0.0,0.0,,,unknown,,,,,,False,8,0,00a73d76-bc48-457b-81cb-c0f188742e45,iPhone 14,harmonyos,True,2023-01-02 08:25:02,-0.5044193717457853,-1.4850121344320342,2023-01-02 08:25:02 edr False False False False False True False False True,False,True,False,False,False,False,False,False,True,False,False,False,True,1
1057419899341,2023-02-15 07:00:42,cdr,False,1057419899341.0,6871782440686.0,2023-02-15 07:00:42,0.0549652052764688,CELL_142,"29.8994,-92.5140",IMEI_443846,CDR,-0.6269867613084124,-0.4964917380883283,29.8994,-92.514,unknown,,,,,,False,7,2,,unknown,unknown,,,,,2023-02-15 07:00:42 cdr False False False False False False True False False,False,False,False,True,False,False,False,False,False,True,False,True,False,1
1058295452367,2023-05-08 10:02:53,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"-87.2546,-100.5419",,EDR,0.0,0.0,,,unknown,,,,,,False,10,0,9961504c-a25b-46df-9b26-b88635c7838a,Pixel 6,ios 16,True,2023-05-08 10:02:53,-0.2166730102250863,-1.4850121344320342,2023-05-08 10:02:53 edr False False False False True False False True False,False,True,False,False,False,False,False,True,False,False,True,False,False,1
1058383989857,2023-08-08 16:45:29,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"-47.4198,132.7947",,EDR,0.0,0.0,,,unknown,,,,,,False,16,1,046a9d9c-79cc-4b56-ae4a-8e47a2b75802,Xiaomi 12,harmonyos,False,2023-08-08 16:45:29,0.6465660743370105,-0.9897439465878392,2023-08-08 16:45:29 edr False False False False True False False True False,False,True,False,False,False,False,False,True,False,False,True,False,False,1
1059301111822,2023-08-17 11:14:37,cdr,False,1059301111822.0,1495148915671.0,2023-08-17 11:14:37,0.1799083625152825,CELL_111,"54.0102,73.6361",IMEI_869815,CDR,-0.057516496723115,0.0032986163392219,54.0102,73.6361,unknown,,,,,,False,11,3,,unknown,unknown,,,,,2023-08-17 11:14:37 cdr False False False False False False True False False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
1059449218305,2023-12-08 14:42:56,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"32.6153,-0.0106",,EDR,0.0,0.0,,,unknown,,,,,,False,14,4,e418c9c5-6be8-4ba9-8a2a-ed7f5a4cc0e9,OnePlus 10,android 12,True,2023-12-08 14:42:56,0.3588197128163115,0.4960606169447455,2023-12-08 14:42:56 edr False False True False False False False False False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
1060228845634,2023-10-14 02:43:53,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,example.com,34.209.186.194,53.0,-0.12114111442515198,0.4622131435059723,-0.36019807273479165,False,2,5,,unknown,unknown,,,,,2023-10-14 02:43:53 ipdr False True False False False False True False False,False,True,False,False,True,False,False,False,False,True,False,True,False,1
1060684116568,2023-02-27 22:55:42,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"20.1257,68.6850",,EDR,0.0,0.0,,,unknown,,,,,,False,22,0,5b40896b-fc04-40a3-88e9-a6292f21429d,Pixel 6,android 12,True,2023-02-27 22:55:42,1.5098051588991073,-1.4850121344320342,2023-02-27 22:55:42 edr False False False True False False False False False,False,True,False,False,False,False,True,False,False,False,False,False,False,1
1061074373728,2023-10-19 23:11:52,cdr,False,1061074373728.0,5285245168796.0,2023-10-19 23:11:52,2.7620669454507656,CELL_116,"23.1517,175.0624",IMEI_878443,CDR,1.650894297032777,0.0032986163392219,23.1517,175.0624,unknown,,,,,,False,23,3,,unknown,unknown,,,,,2023-10-19 23:11:52 cdr False False False False False False True False False,False,False,False,True,False,False,False,False,False,True,False,True,False,1
1061126437756,2023-09-30 00:45:57,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,news.org,29.206.254.90,8080.0,-0.5896792812677116,-0.07194222796415768,-1.5123231022346262,True,0,5,,unknown,unknown,,,,,2023-09-30 00:45:57 ipdr False False False False False False True False False,False,True,False,False,False,False,False,False,False,True,False,True,False,1
1061192292502,2023-07-11 01:32:29,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,fileshare.cc,40.81.175.172,22.0,-1.332483692115672,0.9273325513634882,1.5967683933328212,False,1,1,,unknown,unknown,,,,,2023-07-11 01:32:29 ipdr False True False False False False True False False,False,True,False,False,True,False,False,False,False,True,False,True,False,1
1061205858069,2023-02-27 23:37:00,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"28.5132,141.0258",,EDR,0.0,0.0,,,unknown,,,,,,False,23,0,1ed96b40-a52b-41d4-a742-521a99232e40,OnePlus 10,ios 16,False,2023-02-27 23:37:00,1.6536783396594568,-1.4850121344320342,2023-02-27 23:37:00 edr False False True False False False False False False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
1061924518551,2023-01-04 23:31:04,cdr,False,1061924518551.0,8455053584264.0,2023-01-04 23:31:04,1.8735822717525348,CELL_144,"82.9104,-62.6897",IMEI_829897,CDR,1.650894297032777,-0.4964917380883283,82.9104,-62.6897,unknown,,,,,,False,23,2,,unknown,unknown,,,,,2023-01-04 23:31:04 cdr False False False False False False True False False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
1062117169415,2023-04-03 06:01:01,cdr,False,1062117169415.0,1945382748266.0,2023-04-03 06:01:01,1.8914312942152225,CELL_193,"-4.2051,-8.0142",IMEI_146389,CDR,-0.7693543274547368,-1.4960724469434288,-4.2051,-8.0142,unknown,,,,,,False,6,0,,unknown,unknown,,,,,2023-04-03 06:01:01 cdr False False False False False False True False False,False,False,True,False,False,False,False,False,False,True,False,True,False,1
1062436464218,2023-09-08 18:44:31,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"-77.1746,-99.9984",,EDR,0.0,0.0,,,unknown,,,,,,False,18,4,2530d4f9-b6d0-4506-9a6d-f2a46f9b43ed,Galaxy S22,kaios,True,2023-09-08 18:44:31,0.9343124358577094,0.4960606169447455,2023-09-08 18:44:31 edr False False False False True False False False True,False,True,False,False,False,False,False,True,False,False,False,False,True,1
1062902484393,2023-08-01 18:03:17,cdr,False,1062902484393.0,9680193730104.0,2023-08-01 18:03:17,1.9945589795551957,CELL_194,"-64.0348,-99.9702",IMEI_628040,CDR,0.9390564663011554,-0.9962820925158786,-64.0348,-99.9702,unknown,,,,,,False,18,1,,unknown,unknown,,,,,2023-08-01 18:03:17 cdr False False False False False False True False False,False,False,True,False,False,False,False,False,False,True,False,True,False,1
1063471563569,2023-08-19 16:12:40,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,news.org,82.164.191.84,8080.0,0.5530967354214582,-1.020812436268618,-0.029509148597947555,False,16,5,,unknown,unknown,,,,,2023-08-19 16:12:40 ipdr False False False False False False True False False,False,True,False,False,False,False,False,False,False,True,False,True,False,1
1064844612077,2023-02-25 14:13:10,cdr,False,1064844612077.0,6598323611800.0,2023-02-25 14:13:10,2.3971535973247065,CELL_179,"42.1869,88.9285",IMEI_748416,CDR,0.369586201715858,1.0028793251943224,42.1869,88.9285,unknown,,,,,,False,14,5,,unknown,unknown,,,,,2023-02-25 14:13:10 cdr False False False False False False True False False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
1065816296447,2023-08-04 22:14:23,cdr,False,1065816296447.0,1532970898268.0,2023-08-04 22:14:23,1.5463501932699275,CELL_145,"7.2926,-150.0137",IMEI_878443,CDR,1.5085267308864527,0.5030889707667722,7.2926,-150.0137,unknown,,,,,,False,22,4,,unknown,unknown,,,,,2023-08-04 22:14:23 cdr False False False False False False True False False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
1066080555474,2023-05-19 21:27:11,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,socialapp.io,113.168.201.1,8443.0,-0.25827423642785236,-0.7504908920023577,-0.6915561367424105,False,21,4,,unknown,unknown,,,,,2023-05-19 21:27:11 ipdr False True False False False False True False False,False,True,False,False,True,False,False,False,False,True,False,True,False,1
1066180449962,2023-01-11 10:12:41,cdr,False,1066180449962.0,3379307162835.0,2023-01-11 10:12:41,0.7252951599862947,CELL_166,"-12.7226,-141.1784",IMEI_256058,CDR,-0.1998840628694393,-0.4964917380883283,-12.7226,-141.1784,unknown,,,,,,False,10,2,,unknown,unknown,,,,,2023-01-11 10:12:41 cdr False False False False False False True False False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
1067261707596,2023-07-13 16:21:42,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"31.1230,-49.7985",,EDR,0.0,0.0,,,unknown,,,,,,False,16,3,027fab06-d116-485c-8c4d-8f55f603e959,Xiaomi 12,ios 16,False,2023-07-13 16:21:42,0.6465660743370105,0.0007924291005506,2023-07-13 16:21:42 edr False False True False False False False False True,False,True,False,False,False,True,False,False,False,False,False,False,True,1
1067394555805,2023-11-12 03:37:47,cdr,False,1067394555805.0,9912724505121.0,2023-11-12 03:37:47,0.8085905981455038,CELL_109,"51.8657,-152.8441",IMEI_486072,CDR,-1.1964570258937095,1.5026696796218726,51.8657,-152.8441,unknown,,,,,,False,3,6,,unknown,unknown,,,,,2023-11-12 03:37:47 cdr False False False False False False True False False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
1068510108713,2023-10-10 06:07:58,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"58.2458,85.5949",,EDR,0.0,0.0,,,unknown,,,,,,False,6,1,b1009590-bfe8-4bed-9934-18e0c2be2836,Xiaomi 12,ios 16,False,2023-10-10 06:07:58,-0.7921657332664842,-0.9897439465878392,2023-10-10 06:07:58 edr False False False False True False False False False,False,True,False,False,False,False,False,True,False,False,False,False,False,1
1068568777828,2023-01-24 00:52:33,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"59.7325,84.6606",,EDR,0.0,0.0,,,unknown,,,,,,False,0,1,bedb1261-cf0b-4ea3-9eaf-3866b6f4ae9e,Pixel 6,kaios,False,2023-01-24 00:52:33,-1.6554048178285812,-0.9897439465878392,2023-01-24 00:52:33 edr False False False False False True False False True,False,True,False,False,False,False,False,False,True,False,False,False,True,1
1069068471442,2023-07-23 14:31:33,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,news.org,197.158.105.165,8080.0,1.2044790649342851,1.7180022743773555,-1.4166361007138477,True,14,6,,unknown,unknown,,,,,2023-07-23 14:31:33 ipdr False False False False False False True False False,False,True,False,False,False,False,False,False,False,True,False,True,False,1
1069342706284,2023-01-24 01:27:51,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,onion.hidden,23.7.166.78,6667.0,0.9530683412626677,-1.4282077974428153,0.9961484453254734,True,1,1,,unknown,unknown,,,,,2023-01-24 01:27:51 ipdr False True False False False False True False False,False,True,False,False,True,False,False,False,False,True,False,True,False,1
1072074767699,2023-02-16 08:49:50,cdr,False,1072074767699.0,8818203665440.0,2023-02-16 08:49:50,2.2900594625485806,CELL_160,"-19.6672,-26.0999",IMEI_781192,CDR,-0.484619195162088,0.0032986163392219,-19.6672,-26.0999,unknown,,,,,,False,8,3,,unknown,unknown,,,,,2023-02-16 08:49:50 cdr False False False False False False True False False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
1072156055259,2023-10-22 21:19:34,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"-12.3099,104.5382",,EDR,0.0,0.0,,,unknown,,,,,,False,21,6,6de67aff-93be-4d52-9665-68bca7bef151,iPhone 14,harmonyos,False,2023-10-22 21:19:34,1.3659319781387578,1.4865969926331355,2023-10-22 21:19:34 edr False False False True False False False False False,False,True,False,False,False,False,True,False,False,False,False,False,False,1
1072297431539,2023-03-13 11:19:28,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"-3.8725,-113.7740",,EDR,0.0,0.0,,,unknown,,,,,,False,11,0,efb75c96-caf2-4b6c-9a2f-c89052fa740e,iPhone 14,harmonyos,False,2023-03-13 11:19:28,-0.0727998294647368,-1.4850121344320342,2023-03-13 11:19:28 edr False False False False True False False False False,False,True,False,False,False,False,False,True,False,False,False,False,False,1
1072802431268,2023-08-24 19:20:42,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,onion.hidden,86.222.252.147,8080.0,-0.8182344846055456,-0.33860403440035153,-0.978215657382281,False,19,3,,unknown,unknown,,,,,2023-08-24 19:20:42 ipdr False False False False False False True False False,False,True,False,False,False,False,False,False,False,True,False,True,False,1
1072841315565,2023-10-09 10:17:37,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"-22.2382,167.6677",,EDR,0.0,0.0,,,unknown,,,,,,False,10,0,fcaea523-99ac-40d8-94e5-602e3bdea542,Galaxy S22,harmonyos,True,2023-10-09 10:17:37,-0.2166730102250863,-1.4850121344320342,2023-10-09 10:17:37 edr False False True False False False False False False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
1076338838504,2023-11-16 15:02:36,cdr,False,1076338838504.0,490113070736.0,2023-11-16 15:02:36,0.68364744090669,CELL_103,"26.7582,-159.4787",IMEI_486072,CDR,0.5119537678621823,0.0032986163392219,26.7582,-159.4787,unknown,,,,,,False,15,3,,unknown,unknown,,,,,2023-11-16 15:02:36 cdr False False False False False False True False False,False,False,True,False,False,False,False,False,False,True,False,True,False,1
1076620765360,2023-05-12 10:50:25,cdr,False,1076620765360.0,1448562813360.0,2023-05-12 10:50:25,0.5249894634605775,CELL_161,"41.3381,-39.2922",IMEI_971232,CDR,-0.1998840628694393,0.5030889707667722,41.3381,-39.2922,unknown,,,,,,False,10,4,,unknown,unknown,,,,,2023-05-12 10:50:25 cdr False False False False False False True False False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
1076708591536,2023-10-23 22:23:49,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,fileshare.cc,37.103.0.49,8443.0,-0.10971335425826029,-1.4042531498278361,0.7682394053396193,False,22,0,,unknown,unknown,,,,,2023-10-23 22:23:49 ipdr False False False False False False True False False,False,True,False,False,False,False,False,False,False,True,False,True,False,1
1078044523160,2023-01-20 13:45:34,cdr,False,1078044523160.0,9850150582931.0,2023-01-20 13:45:34,-0.3496126372111184,CELL_191,"40.1558,-88.6904",IMEI_690722,CDR,0.2272186355695336,0.5030889707667722,40.1558,-88.6904,unknown,,,,,,False,13,4,,unknown,unknown,,,,,2023-01-20 13:45:34 cdr False False False False False False True False False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
1078955150577,2023-03-12 05:26:43,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"80.5481,139.7272",,EDR,0.0,0.0,,,unknown,,,,,,False,5,6,218d4445-8ec6-4be4-96e8-47d36876caf5,OnePlus 10,harmonyos,False,2023-03-12 05:26:43,-0.9360389140268336,1.4865969926331355,2023-03-12 05:26:43 edr False False True False False False False False True,False,True,False,False,False,True,False,False,False,False,False,False,True,1
1079017263465,2023-09-14 23:58:00,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,socialapp.io,108.243.165.24,8080.0,-0.38397959826366107,0.2659181144387804,0.32526881088678483,False,23,3,,unknown,unknown,,,,,2023-09-14 23:58:00 ipdr False True False False False False True False False,False,True,False,False,True,False,False,False,False,True,False,True,False,1
1079685970822,2023-06-10 15:57:37,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"-86.5471,91.8582",,EDR,0.0,0.0,,,unknown,,,,,,False,15,5,6bacd13a-42a1-48f0-9741-9bfe5583fb93,Xiaomi 12,android 12,False,2023-06-10 15:57:37,0.502692893576661,0.9913288047889406,2023-06-10 15:57:37 edr False False False False True False False False True,False,True,False,False,False,False,False,True,False,False,False,False,True,1
1081000558714,2023-03-20 18:20:35,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,vpnservice.net,179.181.132.188,8080.0,-0.22399095592717727,0.37970269060993234,-0.4206883170528222,True,18,0,,unknown,unknown,,,,,2023-03-20 18:20:35 ipdr False True False False False False True False False,False,True,False,False,True,False,False,False,False,True,False,True,False,1
1082031117729,2023-09-17 13:03:26,cdr,False,1082031117729.0,3676596931273.0,2023-09-17 13:03:26,-0.3952268057268758,CELL_130,"-37.7639,-102.9898",IMEI_579823,CDR,0.2272186355695336,1.5026696796218726,-37.7639,-102.9898,unknown,,,,,,False,13,6,,unknown,unknown,,,,,2023-09-17 13:03:26 cdr False False False False False False True False False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
1083494716670,2023-07-18 22:24:58,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,vpnservice.net,101.25.210.229,9050.0,-1.298200411614997,0.12352104250529196,1.0495458070132924,False,22,1,,unknown,unknown,,,,,2023-07-18 22:24:58 ipdr False False False False False False True False False,False,True,False,False,False,False,False,False,False,True,False,True,False,1
1084674204354,2023-04-06 12:49:34,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,fileshare.cc,51.153.147.129,6667.0,-0.10971335425826029,-0.6984228037836873,-0.09655696364956994,True,12,3,,unknown,unknown,,,,,2023-04-06 12:49:34 ipdr False False False False False False True False False,False,True,False,False,False,False,False,False,False,True,False,True,False,1
1085588214424,2023-09-21 01:12:48,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,fileshare.cc,78.180.30.190,22.0,-0.8182344846055456,1.2909774102964389,-0.5072750163310651,False,1,3,,unknown,unknown,,,,,2023-09-21 01:12:48 ipdr False False False False False False True False False,False,True,False,False,False,False,False,False,False,True,False,True,False,1
1085989977239,2023-01-19 05:24:21,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,news.org,154.27.30.8,80.0,0.1531251295802488,-1.141417432941257,-0.6215641062593795,True,5,3,,unknown,unknown,,,,,2023-01-19 05:24:21 ipdr False False False False False False True False False,False,True,False,False,False,False,False,False,False,True,False,True,False,1
1086285940112,2023-03-02 14:44:55,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"22.7245,-16.8781",,EDR,0.0,0.0,,,unknown,,,,,,False,14,3,5d945fb2-9c1f-45ef-b0e6-2738c48a5df6,iPhone 14,android 12,True,2023-03-02 14:44:55,0.3588197128163115,0.0007924291005506,2023-03-02 14:44:55 edr False False False False False False False False True,False,True,False,False,False,False,False,False,False,False,False,False,True,1
1087151460896,2023-06-19 23:36:52,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"4.9092,-56.3430",,EDR,0.0,0.0,,,unknown,,,,,,False,23,0,8f04f444-2067-451f-9ba6-e98d02a6f3ff,OnePlus 10,kaios,False,2023-06-19 23:36:52,1.6536783396594568,-1.4850121344320342,2023-06-19 23:36:52 edr False False True False False False False True False,False,True,False,False,False,True,False,False,False,False,True,False,False,1
1087324023161,2023-12-27 14:54:22,cdr,False,1087324023161.0,2373161424649.0,2023-12-27 14:54:22,0.18387481195143532,CELL_150,"27.9715,-176.4668",IMEI_542763,CDR,0.369586201715858,-0.4964917380883283,27.9715,-176.4668,unknown,,,,,,False,14,2,,unknown,unknown,,,,,2023-12-27 14:54:22 cdr False False False False False False True False False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
1088251739586,2023-01-05 16:05:22,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"-16.0321,-85.6917",,EDR,0.0,0.0,,,unknown,,,,,,False,16,3,aaabf01b-4301-48c0-a07a-e96d56a1c9c0,OnePlus 10,harmonyos,True,2023-01-05 16:05:22,0.6465660743370105,0.0007924291005506,2023-01-05 16:05:22 edr False False False True False False False True False,False,True,False,False,False,False,True,False,False,False,True,False,False,1
1088888018196,2023-02-25 01:11:52,ipdr,True,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,vpnservice.net,177.133.53.87,53.0,-1.6524609767886396,-1.5629526902770743,-1.5630439044393465,False,1,5,,unknown,unknown,,,,,2023-02-25 01:11:52 ipdr True True False False False False True False False,False,True,False,False,True,False,False,False,False,True,False,True,False,1
1089071678011,2023-07-25 03:03:44,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,fileshare.cc,52.20.211.116,53.0,0.6445188167565918,-0.7915797667308293,1.0558357217985743,True,3,1,,unknown,unknown,,,,,2023-07-25 03:03:44 ipdr False True False False False False True False False,False,True,False,False,True,False,False,False,False,True,False,True,False,1
1089283785473,2023-06-26 08:37:01,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,fileshare.cc,198.172.214.97,9050.0,-0.5668237609339283,1.1595595518531492,0.8805210756556097,True,8,0,,unknown,unknown,,,,,2023-06-26 08:37:01 ipdr False False False False False False True False False,False,True,False,False,False,False,False,False,False,True,False,True,False,1
1089332913762,2023-05-14 06:01:36,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,socialapp.io,126.152.184.245,8080.0,-0.14399663475893537,1.550985147950694,-0.27334371750823894,False,6,6,,unknown,unknown,,,,,2023-05-14 06:01:36 ipdr False True False False False False True False False,False,True,False,False,True,False,False,False,False,True,False,True,False,1
